photoID,userID,dateTaken,poiID,poiTheme,seqID
351,103712040@N03,1493426666,24,Museum,102
352,103712040@N03,1493428431,24,Museum,102
353,103712040@N03,1493428543,24,Museum,102
354,103712040@N03,1493428556,24,Museum,102
355,103712040@N03,1493428905,24,Museum,102
356,103712040@N03,1493428979,24,Museum,102
357,103712040@N03,1493430402,24,Museum,102
358,103712040@N03,1493430426,24,Museum,102
359,103712040@N03,1493430554,24,Museum,102
360,103712040@N03,1493430601,24,Museum,102
361,103712040@N03,1493430826,24,Museum,102
362,103712040@N03,1494017545,7,Museum,103
363,103712040@N03,1494018982,7,Museum,103
364,103712040@N03,1494019276,7,Museum,103
365,103712040@N03,1494019708,7,Museum,103
366,103712040@N03,1494019826,7,Museum,103
367,103712040@N03,1494020239,7,Museum,103
368,103712040@N03,1494020385,7,Museum,103
369,103712040@N03,1494020584,7,Museum,103
370,103712040@N03,1494020800,7,Museum,103
371,103712040@N03,1494020936,7,Museum,103
372,103712040@N03,1494020967,7,Museum,103
373,103712040@N03,1494021071,7,Museum,103
374,103712040@N03,1494021134,7,Museum,103
375,103712040@N03,1494021273,7,Museum,103
376,103712040@N03,1494021289,7,Museum,103
377,103712040@N03,1494021326,7,Museum,103
378,103712040@N03,1494021362,7,Museum,103
379,103712040@N03,1494021437,7,Museum,103
380,103712040@N03,1494021816,7,Museum,103
381,103712040@N03,1494021906,7,Museum,103
382,103712040@N03,1494022020,7,Museum,103
383,103712040@N03,1494022065,7,Museum,103
384,103712040@N03,1494022157,7,Museum,103
385,103712040@N03,1494022194,7,Museum,103
386,103712040@N03,1494022356,7,Museum,103
387,103712040@N03,1494022791,7,Museum,103
388,103712040@N03,1494022847,7,Museum,103
389,103712040@N03,1494022857,7,Museum,103
390,103712040@N03,1494022964,7,Museum,103
391,103712040@N03,1494023110,7,Museum,103
392,103712040@N03,1494023195,7,Museum,103
393,103712040@N03,1494023393,7,Museum,103
394,103712040@N03,1494023417,7,Museum,103
395,103712040@N03,1494023425,7,Museum,103
396,103712040@N03,1494023507,7,Museum,103
397,103712040@N03,1494023536,7,Museum,103
398,103712040@N03,1494023555,7,Museum,103
399,103712040@N03,1494023927,7,Museum,103
400,103712040@N03,1494023963,7,Museum,103
401,103712040@N03,1494023982,7,Museum,103
402,103712040@N03,1494024157,7,Museum,103
403,103712040@N03,1494024360,7,Museum,103
404,103712040@N03,1494024378,7,Museum,103
405,103712040@N03,1494024396,7,Museum,103
406,103712040@N03,1494024404,7,Museum,103
407,103712040@N03,1494024483,7,Museum,103
408,103712040@N03,1494024510,7,Museum,103
