photoID,userID,dateTaken,poiID,poiTheme,seqID
469,134532795@N05,1530647068,12,Historical,271
470,134532795@N05,1530648721,12,Historical,271
471,134754438@N03,1542112927,4,Museum,272
472,134754438@N03,1542112935,4,Museum,272
473,134802779@N04,1536433136,12,Historical,274
474,134802779@N04,1536433188,12,Historical,274
475,134802779@N04,1536503895,19,Museum,275
476,134802779@N04,1536503901,19,Museum,275
477,134802779@N04,1536504011,19,Museum,275
478,134802779@N04,1536504033,19,Museum,275
479,134802779@N04,1536504040,19,Museum,275
480,134802779@N04,1536504047,19,Museum,275
481,134802779@N04,1536504065,19,Museum,275
482,13484951@N00,1507541896,9,Museum,277
483,13484951@N00,1507542184,9,Museum,277
484,13484951@N00,1507545249,9,Museum,277
485,13484951@N00,1507545623,9,Museum,277
486,13484951@N00,1507545869,9,Museum,277
487,13484951@N00,1507545954,9,Museum,277
488,135257880@N07,1502892637,2,Museum,284
489,135257880@N07,1502892673,2,Museum,284
490,135951820@N07,1537476105,13,Museum,285
491,135951820@N07,1537476144,13,Museum,285
492,135951820@N07,1537483702,9,Museum,285
493,135951820@N07,1537483727,9,Museum,285
494,135951820@N07,1537483759,9,Museum,285
495,135951820@N07,1537483768,9,Museum,285
496,135951820@N07,1537483779,9,Museum,285
497,135974867@N08,1545406378,1,Historical,287
498,135974867@N08,1545410136,1,Historical,287
499,135974867@N08,1545425915,12,Historical,287
500,135974867@N08,1545425936,12,Historical,287
501,135994211@N04,1504354677,1,Historical,289
502,135994211@N04,1504354746,1,Historical,289
503,135994211@N04,1504354866,1,Historical,289
504,135994211@N04,1504354931,1,Historical,289
505,135994211@N04,1504355474,1,Historical,289
506,137957466@N02,1507833963,1,Historical,297
507,137957466@N02,1507842642,1,Historical,297
508,137957466@N02,1507842644,1,Historical,297
509,137957466@N02,1507842657,1,Historical,297
510,138438270@N05,1545491745,12,Historical,302
511,138438270@N05,1545491750,12,Historical,302
512,138438270@N05,1545491751,12,Historical,302
513,138438270@N05,1545491753,12,Historical,302
514,138438270@N05,1545491755,12,Historical,302
515,138658702@N08,1510509463,1,Historical,306
516,138658702@N08,1510510659,1,Historical,306
517,138658702@N08,1510510772,1,Historical,306
518,138658702@N08,1510510835,1,Historical,306
519,138658702@N08,1510511072,1,Historical,306
520,138658702@N08,1510511284,1,Historical,306
521,138658702@N08,1510511492,1,Historical,306
522,139081931@N05,1540987094,1,Historical,308
523,139081931@N05,1541001776,1,Historical,308
524,139362855@N03,1530282423,1,Historical,310
525,139362855@N03,1530282428,1,Historical,310
526,139362855@N03,1530368679,1,Historical,311
527,139362855@N03,1530376215,1,Historical,311
528,139683089@N06,1525762075,12,Historical,312
529,139683089@N06,1525762075,12,Historical,312
530,139834912@N02,1528102449,4,Museum,316
531,139834912@N02,1528103147,4,Museum,316
532,139841152@N02,1541719239,12,Historical,317
533,139841152@N02,1541720610,12,Historical,317
534,139841152@N02,1546130846,19,Museum,318
535,139841152@N02,1546131000,19,Museum,318
536,139841152@N02,1546141422,19,Museum,318
537,140269965@N02,1537674374,19,Museum,325
538,140269965@N02,1537674589,19,Museum,325
539,140637309@N02,1512745200,1,Historical,329
540,140637309@N02,1512745476,1,Historical,329
541,140637309@N02,1512748296,1,Historical,329
542,141797363@N04,1491058345,1,Historical,339
543,141797363@N04,1491060611,1,Historical,339
544,141797363@N04,1491060897,1,Historical,339
545,141797363@N04,1491061185,1,Historical,339
546,141797363@N04,1491061466,1,Historical,339
547,141797363@N04,1491061503,1,Historical,339
548,141797363@N04,1491061515,1,Historical,339
549,141797363@N04,1491061561,1,Historical,339
550,141797363@N04,1491062111,1,Historical,339
551,141797363@N04,1491062391,1,Historical,339
552,141797363@N04,1491063180,1,Historical,339
553,141797363@N04,1491063212,1,Historical,339
554,141797363@N04,1491063825,1,Historical,339
555,141850639@N02,1490638090,1,Historical,343
556,141850639@N02,1490642440,1,Historical,343
557,142063592@N03,1536479001,23,Museum,357
558,142063592@N03,1536479065,23,Museum,357
559,142063592@N03,1536479082,23,Museum,357
560,142063592@N03,1536479107,23,Museum,357
561,142063592@N03,1536479121,23,Museum,357
562,142063592@N03,1536481753,23,Museum,357
563,142063592@N03,1536735405,23,Museum,358
564,142063592@N03,1536735470,23,Museum,358
565,142063592@N03,1536735543,23,Museum,358
566,142063592@N03,1536735747,23,Museum,358
567,142063592@N03,1536736571,23,Museum,358
568,142063592@N03,1536736685,23,Museum,358
569,142063592@N03,1536736695,23,Museum,358
570,142063592@N03,1536736718,23,Museum,358
571,142063592@N03,1536736935,23,Museum,358
572,142063592@N03,1536736963,23,Museum,358
573,142063592@N03,1536737036,23,Museum,358
574,142063592@N03,1536737069,23,Museum,358
575,142063592@N03,1536737180,23,Museum,358
576,142063592@N03,1537598716,23,Museum,362
577,142063592@N03,1537598725,23,Museum,362
578,142063592@N03,1538720868,12,Historical,365
579,142063592@N03,1538721398,12,Historical,365
580,142063592@N03,1538721484,12,Historical,365
581,142063592@N03,1538721565,12,Historical,365
582,142063592@N03,1538722878,12,Historical,365
583,142063592@N03,1538723871,12,Historical,365
584,142063592@N03,1538723905,12,Historical,365
585,142063592@N03,1538723910,12,Historical,365
586,142063592@N03,1538723914,12,Historical,365
587,142063592@N03,1538723922,12,Historical,365
588,142063592@N03,1538723925,12,Historical,365
589,142063592@N03,1538724000,12,Historical,365
590,142063592@N03,1538724024,12,Historical,365
591,142063592@N03,1538724046,12,Historical,365
592,142063592@N03,1538724087,12,Historical,365
593,142063592@N03,1538724192,12,Historical,365
594,142063592@N03,1538724199,12,Historical,365
595,142063592@N03,1538724230,12,Historical,365
596,142063592@N03,1538724278,12,Historical,365
597,142063592@N03,1538724291,12,Historical,365
598,142063592@N03,1538724304,12,Historical,365
599,142063592@N03,1538724465,12,Historical,365
600,142063592@N03,1538724486,12,Historical,365
601,142063592@N03,1538724507,12,Historical,365
602,142063592@N03,1538724607,12,Historical,365
603,142063592@N03,1538724634,12,Historical,365
604,142063592@N03,1538724774,12,Historical,365
605,142063592@N03,1538724938,12,Historical,365
606,142063592@N03,1538724960,12,Historical,365
607,142063592@N03,1538724968,12,Historical,365
